target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles
population_mean_rate_hz,750749662,CA1,spontaneous,2071,15,ok,0.42321578032552787,0.47311803345834735,0.049902253132819485,-0.0030330165933039697,0.001430639531190634,0.05293526972612345,0.009900990099009901,0.02,100
population_mean_rate_hz,750749662,LGd,spontaneous,2071,15,ok,0.6794317678286059,0.713294708995462,0.033862941166856064,-0.0016041989202498052,0.0008760846278806993,0.03546714008710587,0.009900990099009901,0.05,100
population_mean_rate_hz,750749662,VISl,spontaneous,2071,15,ok,0.1414712392205204,0.16838748038676388,0.02691624116624347,-0.00406360769704209,0.0026687606134903567,0.030979848863285562,0.009900990099009901,0.03,100
population_mean_rate_hz,750749662,VISp,spontaneous,2071,15,ok,0.09486775932770519,0.09352199402198047,-0.001345765305724722,-0.004202073662323212,0.0024476311467901512,0.0028563083565984896,0.12871287128712872,0.06,100
population_std_rate_hz,750749662,CA1,spontaneous,2071,15,ok,0.17036247720396458,0.20221404753652128,0.0318515703325567,-0.0046288329097969585,0.0017888818291293223,0.03648040324235366,0.009900990099009901,0.01,100
population_std_rate_hz,750749662,LGd,spontaneous,2071,15,ok,0.505590343343926,0.5334167194510626,0.027826376107136563,-0.002575286344180898,0.001236265169805361,0.030401662451317462,0.009900990099009901,0.02,100
population_std_rate_hz,750749662,VISl,spontaneous,2071,15,ok,0.09770423311832543,0.10119971773809511,0.003495484619769673,-0.004486703813745184,0.0023758903666948987,0.007982188433514857,0.009900990099009901,0.03,100
population_std_rate_hz,750749662,VISp,spontaneous,2071,15,ok,0.0398880317995034,0.032977952185255344,-0.006910079614248055,-0.004823763031239464,0.0024997705348130993,-0.0020863165830085906,0.7722772277227723,0.04,100
active_unit_fraction,750749662,CA1,spontaneous,2071,15,ok,0.2654202367733355,0.31585698327934686,0.050436746506011376,-0.0034406351793337996,0.001817001312524616,0.05387738168534518,0.009900990099009901,0.02,100
active_unit_fraction,750749662,LGd,spontaneous,2071,15,ok,0.5897745119817112,0.6299006971989984,0.04012618521728728,-0.00230640298565035,0.001158124745326081,0.04243258820293763,0.009900990099009901,0.05,100
active_unit_fraction,750749662,VISl,spontaneous,2071,15,ok,0.18887026098892334,0.2601711051368001,0.07130084414787674,-0.003955175841992813,0.0021255078858893293,0.07525601998986955,0.009900990099009901,0.07,100
active_unit_fraction,750749662,VISp,spontaneous,2071,15,ok,0.10981669130698979,0.1476569979761635,0.03784030666917371,-0.004190146553829084,0.0023897709519629133,0.04203045322300279,0.009900990099009901,0.03,100
population_l2_rate_norm,750749662,CA1,spontaneous,2071,15,ok,0.2879793420110627,0.3250813829235597,0.037102040912497025,-0.0037878576607615145,0.0015677618441140464,0.04088989857325854,0.009900990099009901,0.02,100
population_l2_rate_norm,750749662,LGd,spontaneous,2071,15,ok,0.5964719822901965,0.6260098535303515,0.029537871240155056,-0.002146459758339393,0.0009676218099885617,0.03168433099849445,0.009900990099009901,0.01,100
population_l2_rate_norm,750749662,VISl,spontaneous,2071,15,ok,0.11018510933289827,0.11607945523708907,0.005894345904190801,-0.004507715959211464,0.002356373690690487,0.010402061863402265,0.009900990099009901,0.05,100
population_l2_rate_norm,750749662,VISp,spontaneous,2071,15,ok,0.05212034511015762,0.04310372087206926,-0.009016624238088355,-0.004518197553801629,0.0029284914323104,-0.004498426684286726,0.9405940594059405,0.07,100
population_rate_entropy,750749662,CA1,spontaneous,2071,15,ok,0.2723116375293365,0.3208054789287349,0.048493841399398385,-0.003749584413827933,0.0021094070724399245,0.052243425813226316,0.009900990099009901,0.04,100
population_rate_entropy,750749662,LGd,spontaneous,2071,15,ok,0.4613022369464055,0.49688855837697776,0.035586321430572276,-0.002787138470530418,0.0014454981307918911,0.03837345990110269,0.009900990099009901,0.03,100
population_rate_entropy,750749662,VISl,spontaneous,2071,15,ok,0.2097677775664728,0.2983046228893068,0.08853684532283401,-0.003678360587276556,0.002484163490717718,0.09221520591011056,0.009900990099009901,0.07,100
population_rate_entropy,750749662,VISp,spontaneous,2071,15,ok,0.0920776064098704,0.16427343585014087,0.07219582944027048,-0.004404354736356478,0.0025315947876983725,0.07660018417662695,0.009900990099009901,0.05,100
population_state_speed,750749662,CA1,spontaneous,2071,15,ok,0.09911104156454875,0.12314335438823265,0.0240323128236839,-0.004633202914681917,0.0024278217233724792,0.028665515738365815,0.009900990099009901,0.04,100
population_state_speed,750749662,LGd,spontaneous,2071,15,ok,0.11457616280218796,0.10703427868032278,-0.007541884121865183,-0.0048632723486226725,0.0025303537179048154,-0.002678611773242511,0.8712871287128713,0.05,100
population_state_speed,750749662,VISl,spontaneous,2071,15,ok,0.15556086522697388,0.16646355501194043,0.010902689784966557,-0.0037709227290244497,0.002089580486521352,0.014673612513991007,0.009900990099009901,0.06,100
population_state_speed,750749662,VISp,spontaneous,2071,15,ok,0.1713427147719172,0.20670311823901166,0.03536040346709446,-0.0041462563844496285,0.0021789261567427103,0.039506659851544085,0.009900990099009901,0.02,100
